episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,2688,0,896,0,896,0,639.7646216854556,0.0,896,0,2688,False,0,1,a2ad0_00000,2023-11-18_21-01-11,1700370071,1.4053549766540527,1.4053549766540527,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,1.4053549766540527,1,896,0,2688,0,nan,nan,nan,nan,0,0,[],[],1400.492,823.792,896,0,2688,0,41.733333333333334,65.76666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,5376,258,1792,258,896,258,812.1827714475155,233.86512838555691,1792,258,5376,False,0,2,a2ad0_00000,2023-11-18_21-01-13,1700370073,1.1134872436523438,2.5188422203063965,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,2.5188422203063965,2,1792,258,5376,258,nan,nan,nan,nan,0,0,[],[],1251.822,818.199,1792,258,5376,258,93.9,65.3,[],[]
nan,nan,nan,nan,0,0,7,0,0,8064,516,2688,516,896,258,893.7413039631821,257.34961654296984,2688,258,8064,False,0,3,a2ad0_00000,2023-11-18_21-01-14,1700370074,1.0139319896697998,3.5327742099761963,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,3.5327742099761963,3,2688,516,8064,516,nan,nan,nan,nan,0,0,[],[],1168.713,792.612,2688,516,8064,516,58.25,65.69999999999999,[],[]
nan,nan,nan,nan,0,0,7,0,0,10752,774,3584,774,896,258,711.8105594520828,204.96330841365778,3584,258,10752,False,0,4,a2ad0_00000,2023-11-18_21-01-15,1700370075,1.2673041820526123,4.800078392028809,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,4.800078392028809,4,3584,774,10752,774,nan,nan,nan,nan,0,0,[],[],1191.214,807.81,3584,774,10752,774,88.5,66.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,16128,1290,5376,1290,1792,516,963.1512804547455,277.33597138094234,5376,516,16128,False,0,5,a2ad0_00000,2023-11-18_21-01-17,1700370077,1.869884967803955,6.669963359832764,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,6.669963359832764,5,5376,1290,16128,1290,nan,nan,nan,nan,0,0,[],[],1104.229,756.73,5376,1290,16128,1290,65.93333333333334,65.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,21504,1806,7168,1806,1792,516,931.5875522966527,268.2473085854201,7168,516,21504,False,0,6,a2ad0_00000,2023-11-18_21-01-19,1700370079,1.9333279132843018,8.603291273117065,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,8.603291273117065,6,7168,1806,21504,1806,nan,nan,nan,nan,0,0,[],[],1068.618,740.001,7168,1806,21504,1806,70.10000000000001,65.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,26880,2322,8960,2322,1792,516,868.5621352675718,250.09936484267132,8960,516,26880,False,0,7,a2ad0_00000,2023-11-18_21-01-21,1700370081,2.0719540119171143,10.67524528503418,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,10.67524528503418,7,8960,2322,26880,2322,nan,nan,nan,nan,0,0,[],[],1061.206,731.103,8960,2322,26880,2322,63.86666666666667,65.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,32256,2838,10752,2838,1792,516,940.1588207238411,270.71537471735604,10752,516,32256,False,0,8,a2ad0_00000,2023-11-18_21-01-23,1700370083,1.9159128665924072,12.591158151626587,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,12.591158151626587,8,10752,2838,32256,2838,nan,nan,nan,nan,0,0,[],[],1001.444,704.407,10752,2838,32256,2838,67.3,64.96666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,37632,3354,12544,3354,1792,516,929.9419739009248,267.77347016343595,12544,516,37632,False,0,9,a2ad0_00000,2023-11-18_21-01-25,1700370085,1.9350900650024414,14.526248216629028,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,14.526248216629028,9,12544,3354,37632,3354,nan,nan,nan,nan,0,0,[],[],968.019,682.984,12544,3354,37632,3354,78.9,64.85,[],[]
nan,nan,nan,nan,0,0,7,0,0,43008,3870,14336,3870,1792,516,922.0416107835374,265.4985888193668,14336,516,43008,False,0,10,a2ad0_00000,2023-11-18_21-01-27,1700370087,1.9538969993591309,16.48014521598816,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,16.48014521598816,10,14336,3870,43008,3870,nan,nan,nan,nan,0,0,[],[],976.315,692.736,14336,3870,43008,3870,75.8,64.96666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,45696,4128,15232,4128,896,258,783.1119679694998,225.49429434836046,15232,258,45696,False,0,11,a2ad0_00000,2023-11-18_21-01-28,1700370088,1.1519122123718262,17.632057428359985,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,17.632057428359985,11,15232,4128,45696,4128,nan,nan,nan,nan,0,0,[],[],995.012,695.214,15232,4128,45696,4128,67.85,65.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,51072,4644,17024,4644,1792,516,930.8012088216788,268.0208837901709,17024,516,51072,False,0,12,a2ad0_00000,2023-11-18_21-01-30,1700370090,1.9344162940979004,19.566473722457886,6505,jang-yejun-ui-MacBookAir.local,127.0.0.1,19.566473722457886,12,17024,4644,51072,4644,nan,nan,nan,nan,0,0,[],[],992.435,692.118,17024,4644,51072,4644,78.35,65.35,[],[]
